timestamp,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20
0.0016956590604860454,0.10914898817650769,-0.1647433406148266,-0.022579780952403126,-0.2738860661750129,-0.1317347173734001,0.14215383507966692,47.64259700933789,47.666941338841475,47.62921248287014,47.66279521156427,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0017129319963930265,0.122103666054251,-0.16800925274616518,-0.007613796689042309,-0.2901068943573719,-0.12972318477036637,0.1603861013095318,47.643100497513295,47.666603965489585,47.62982244015947,47.662359448134296,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0017994551272317444,0.16986383656726878,-0.1810910205628459,0.047869254367638954,-0.35094989616662575,-0.12199929413186718,0.22895257155261103,47.64614411194274,47.66432875460955,47.63371330622152,47.65940075536447,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0018859782580704625,0.18935904414218785,-0.18834148255901909,0.0710402245415652,-0.37769644150063636,-0.1183226997320356,0.2593753636058691,47.6497004187589,47.661456881902154,47.63849889868536,47.65562508606608,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0019725013889091807,0.1835495945140033,-0.18986480719806853,0.06507484373724291,-0.37341103767541656,-0.11847794594692886,0.2549344272614644,47.65331444917577,47.65847618601644,47.64352421660321,47.65165516071591,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.002059024519747899,0.157755507351098,-0.18639767339463031,0.0359038192409895,-0.34415041056544526,-0.12185431923546329,0.22229719110015075,47.656608833588834,47.655796364073865,47.648223575597854,47.648024637644745,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.002145547650586617,0.11860963089584653,-0.17912276904183533,-0.008962644540179565,-0.2977301187797382,-0.127574442087109,0.17015658231941697,47.659312120434066,47.65371709849493,47.65216820316155,47.64513409444405,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.0021607680883117906,0.1108728169737009,-0.17755546217756327,-0.017872580471159104,-0.2884260746134479,-0.12874749132226998,0.15967945849954143,47.65971316464269,47.65342855661068,47.652761379011544,47.644723056135,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.002175988526036964,0.10297416904030476,-0.17592201357124043,-0.026980374267046806,-0.2788940521216826,-0.1299565668536178,0.1489383310791595,47.66009044876803,47.65316484512265,47.65332166527206,47.64434366655358,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
0.002191208963762138,0.09495254164389891,-0.17423106383925377,-0.03624122927050873,-0.26918154655343435,-0.1311957264926713,0.13798663746225323,47.66044359476883,47.6529264339058,47.65384824007399,47.64399665390044,0.0,0.0,0.0,0.0,0.0,0.0,-9.4e-322,0.0,0.0,0.0
